path	size_bytes	compressed_bytes
res/drawable/mtrl_ic_error.xml	644	352
res/drawable/mtrl_popupmenu_background.xml	740	325
res/drawable/mtrl_popupmenu_background_dark.xml	740	325
res/drawable/mtrl_tabs_default_indicator.xml	628	264
res/drawable/navigation_empty_icon.xml	516	246
res/drawable/notification_bg.xml	532	253
res/drawable/notification_bg_low.xml	532	253
res/drawable/notification_icon_background.xml	372	185
res/drawable/notification_tile_bg.xml	304	172
res/drawable/opation_bgblue.xml	912	396
res/drawable/opation_border.xml	952	375
res/drawable/option_bg.xml	912	401
res/drawable/option_bg_border.xml	796	336
res/drawable/orange_white_bg.xml	1148	449
res/drawable/pink_white_bg.xml	1148	449
res/drawable/profile_curved.xml	2264	527
res/drawable/purple_white_bg.xml	1148	448
res/drawable/right_btn_bg.xml	632	267
res/drawable/right_gradient.xml	2772	541
res/drawable/right_gradientmaths.xml	2772	541
res/drawable/round_shadow1.xml	992	396
res/drawable/searchbottom.xml	2260	526
res/drawable/shadow_circle.xml	408	202
res/drawable/shadow_curved.xml	1996	412
res/drawable/sky_white_bg.xml	1148	443
res/drawable/spin_border.png	5518	5518
res/drawable/spinbgcurve.xml	1380	537
res/drawable/square_back.xml	344	188
res/drawable/storktabbtn.xml	668	294
res/drawable/test_custom_background.xml	336	175
res/drawable/tooltip_frame_dark.xml	484	224
res/drawable/tooltip_frame_light.xml	484	225
res/drawable/top_corner_gradient_bg.xml	2576	514
res/drawable/top_cornet_white.xml	2584	512
res/drawable/trans_circle.png	8904	8904
res/drawable/transparent_bg.xml	700	302
res/drawable/wheel2.png	5793	5793
res/drawable/white_rec_bg.xml	484	220
res/drawable/white_top_corner.xml	536	257
res/drawable/wrong_gradient.xml	2772	540
res/drawable/wrong_gradientmaths.xml	2772	540
res/drawable/youtube.png	13975	13975
res/font/open_sans.ttf	217360	113915
res/font/open_sans_bold.ttf	224592	116578
res/font/open_sans_semibold.ttf	221328	116025
res/interpolator-v21/mtrl_fast_out_linear_in.xml	400	211
res/interpolator-v21/mtrl_fast_out_slow_in.xml	400	214
res/interpolator-v21/mtrl_linear_out_slow_in.xml	400	211
res/interpolator/btn_checkbox_checked_mtrl_animation_interpolator_0.xml	316	187
res/interpolator/btn_checkbox_checked_mtrl_animation_interpolator_1.xml	328	189
res/interpolator/btn_checkbox_unchecked_mtrl_animation_interpolator_0.xml	316	187
res/interpolator/btn_checkbox_unchecked_mtrl_animation_interpolator_1.xml	328	189
res/interpolator/btn_radio_to_off_mtrl_animation_interpolator_0.xml	320	189
res/interpolator/btn_radio_to_on_mtrl_animation_interpolator_0.xml	320	189
res/interpolator/fast_out_slow_in.xml	400	214
res/interpolator/mtrl_linear.xml	132	75
res/layout-land/material_clock_period_toggle_land.xml	1276	542
res/layout-land/material_timepicker.xml	1884	700
res/layout-land/mtrl_picker_header_dialog.xml	1440	567
res/layout-ldrtl-v17/material_textinput_timepicker.xml	1140	518
res/layout-sw600dp-v13/design_layout_snackbar.xml	528	296
res/layout-sw600dp-v13/mtrl_layout_snackbar.xml	492	279
res/layout-v21/notification_action.xml	1052	486
res/layout-v21/notification_action_tombstone.xml	1228	538
res/layout-v21/notification_template_custom_big.xml	2456	798
res/layout-v21/notification_template_icon_group.xml	988	422
res/layout-v22/abc_alert_dialog_button_bar_material.xml	1584	613
res/layout-v22/activity_searchplayer.xml	8028	2005
res/layout-v22/material_timepicker_dialog.xml	3184	1054
res/layout-v22/mtrl_alert_dialog_actions.xml	1764	684
res/layout-v26/abc_screen_toolbar.xml	1560	653
res/layout-v26/mtrl_calendar_month.xml	744	421
res/layout-watch-v20/abc_alert_dialog_button_bar_material.xml	1208	473
res/layout-watch-v20/abc_alert_dialog_title_material.xml	1352	549
res/layout/abc_action_bar_title_item.xml	872	390
res/layout/abc_action_bar_up_container.xml	440	250
res/layout/abc_action_menu_item_layout.xml	768	392
res/layout/abc_action_menu_layout.xml	576	298
res/layout/abc_action_mode_bar.xml	464	269
res/layout/abc_action_mode_close_item_material.xml	840	424
res/layout/abc_activity_chooser_view.xml	1684	598
res/layout/abc_activity_chooser_view_list_item.xml	1304	571
res/layout/abc_alert_dialog_button_bar_material.xml	1536	585
res/layout/abc_alert_dialog_material.xml	2476	779
res/layout/abc_alert_dialog_title_material.xml	1560	644
res/layout/abc_cascading_menu_item_layout.xml	1868	713
res/layout/abc_dialog_title_material.xml	1116	525
res/layout/abc_expanded_menu_layout.xml	388	232
res/layout/abc_list_menu_item_checkbox.xml	528	284
res/layout/abc_list_menu_item_icon.xml	780	380
res/layout/abc_list_menu_item_layout.xml	1396	595
res/layout/abc_list_menu_item_radio.xml	532	286
res/layout/abc_popup_menu_header_item_layout.xml	848	433
res/layout/abc_popup_menu_item_layout.xml	2072	809
res/layout/abc_screen_content_include.xml	548	298
res/layout/abc_screen_simple.xml	832	394
res/layout/abc_screen_simple_overlay_action_mode.xml	792	377
res/layout/abc_screen_toolbar.xml	1504	622
res/layout/abc_search_dropdown_item_icons_2line.xml	1916	667
res/layout/abc_search_view.xml	3472	1101
res/layout/abc_select_dialog_material.xml	1020	537
res/layout/abc_tooltip.xml	1056	501
res/layout/activity_battle_result.xml	1840	774
res/layout/activity_bookmark_list.xml	1804	702
res/layout/activity_bookmark_play.xml	3608	1190
res/layout/activity_category.xml	3056	970
res/layout/activity_coinstore.xml	1152	536
res/layout/activity_complete.xml	10352	2218
res/layout/activity_contest.xml	3016	1008
res/layout/activity_drawer.xml	1160	538
res/layout/activity_game_play.xml	12472	2142
res/layout/activity_instruction.xml	8540	1582
res/layout/activity_invite_frnd.xml	4064	1265
res/layout/activity_learningzone.xml	2432	902
res/layout/activity_level.xml	2064	784
res/layout/activity_main.xml	18960	3169
res/layout/activity_mathplay.xml	7844	1999
res/layout/activity_multi_player_game.xml	4180	1327
res/layout/activity_new_play.xml	7064	1783
res/layout/activity_new_self_challenge.xml	5620	1342
res/layout/activity_newprofile.xml	9344	2197
res/layout/activity_one_to_one_battle.xml	3064	1043
res/layout/activity_one_to_one_wait.xml	5872	1694
res/layout/activity_play_one_to_one.xml	4912	1274
res/layout/activity_practice_quiz.xml	2504	934
res/layout/activity_privacy_policy.xml	1732	699
res/layout/activity_result.xml	9616	2029
res/layout/activity_review.xml	2284	833
res/layout/activity_reward.xml	8480	1856
res/layout/activity_searchplayer.xml	7972	1979
res/layout/activity_self_challenge_question.xml	4112	1279
res/layout/activity_setting.xml	5688	1149
res/layout/activity_sign_up.xml	6256	1465
res/layout/activity_spin.xml	3420	1231
res/layout/activity_splash.xml	1236	554
res/layout/activity_tableader.xml	1728	692
res/layout/activity_tablogin.xml	1460	622
res/layout/activity_user_statistics.xml	9228	1961
res/layout/activity_waiting_room.xml	3840	1330
res/layout/ad_unified.xml	4672	1375
res/layout/ad_unified_rec.xml	3980	1127
res/layout/applanguage_dialog.xml	1864	643
res/layout/bookmark_layout.xml	3788	1264
res/layout/bottom_complete.xml	5880	1371
res/layout/bottom_layout.xml	720	367
res/layout/bottom_sheet_dialog.xml	2384	831
res/layout/bottomsheet_profileupdate.xml	4872	1443
res/layout/browser_actions_context_menu_page.xml	1660	695
res/layout/browser_actions_context_menu_row.xml	1164	539
res/layout/cart_count_layout.xml	828	438
res/layout/com_facebook_activity_layout.xml	356	199
res/layout/com_facebook_device_auth_dialog_fragment.xml	3384	1209
res/layout/com_facebook_login_fragment.xml	660	338
res/layout/com_facebook_smart_device_dialog_fragment.xml	3660	1284
res/layout/com_facebook_tooltip_bubble.xml	1804	645
res/layout/crop_image_activity.xml	376	225
res/layout/crop_image_view.xml	896	405
res/layout/custom_dialog.xml	612	307
res/layout/custom_tab_layout.xml	640	361
res/layout/custome_logintab.xml	588	322
res/layout/dailog_delete.xml	2720	855
res/layout/dailog_logout.xml	2720	855
res/layout/design_bottom_navigation_item.xml	1528	606
res/layout/design_bottom_sheet_dialog.xml	1224	517
res/layout/design_layout_snackbar.xml	528	298
res/layout/design_layout_snackbar_include.xml	1444	665
res/layout/design_layout_tab_icon.xml	408	235
res/layout/design_layout_tab_text.xml	436	247
res/layout/design_menu_item_action_area.xml	320	188
res/layout/design_navigation_item.xml	576	325
res/layout/design_navigation_item_header.xml	440	254
res/layout/design_navigation_item_separator.xml	472	245
res/layout/design_navigation_item_subheader.xml	564	317
res/layout/design_navigation_menu.xml	528	305
res/layout/design_navigation_menu_item.xml	856	432
res/layout/design_text_input_end_icon.xml	616	343
res/layout/design_text_input_start_icon.xml	612	341
res/layout/dialog_alert_coin.xml	2300	735
res/layout/dialog_font_size.xml	2504	841
res/layout/dialog_join_alert.xml	1576	638
res/layout/dialog_join_create_battle.xml	1984	680
res/layout/dialog_leave_battle.xml	2360	760
res/layout/dialog_leave_test.xml	1896	664
res/layout/dialog_maintaince.xml	2044	845
res/layout/dialog_reset_game.xml	1768	661
res/layout/dialog_spin.xml	2316	771
res/layout/dialog_time_up.xml	2944	942
res/layout/expand_button.xml	1720	723
res/layout/fastscroll__default_bubble.xml	560	303
res/layout/forget_passwordbottom.xml	3656	1266
res/layout/fragment_leaderboard.xml	3124	1041
res/layout/fragment_login.xml	7820	2003
res/layout/fragment_mathsreview.xml	1924	734
res/layout/fragment_questions.xml	1164	479
res/layout/fragment_quiz_list.xml	1092	486
res/layout/fragment_review.xml	1984	726
res/layout/header_lyt.xml	1220	570
res/layout/image_frame.xml	1088	493
res/layout/join_room_dialog.xml	2440	871
res/layout/language_dialog.xml	1460	634
res/layout/language_layout.xml	1436	572
res/layout/layout_category.xml	3168	1168
res/layout/layout_catshimer.xml	4044	1023
res/layout/layout_code_picker.xml	2128	793
res/layout/layout_full_width_code_picker.xml	2316	883
res/layout/layout_maincat.xml	3180	1086
res/layout/layout_picker_dialog.xml	3468	1172
res/layout/layout_playquiz.xml	3692	1173
res/layout/layout_recycler_country_tile.xml	2508	961
res/layout/layout_sub_category.xml	3252	1201
res/layout/layout_user.xml	1464	627
res/layout/lb_rank_lyt.xml	6220	1402
res/layout/level_lyt.xml	2892	1026
res/layout/lifeline_dialog.xml	1896	667
res/layout/lucky_wheel_layout.xml	708	343
res/layout/lyt_alert_msg.xml	1348	570
res/layout/lyt_battle_result.xml	3204	1124
res/layout/lyt_bubble.xml	744	384
res/layout/lyt_contestpage.xml	5352	1366
res/layout/lyt_fb_native_ads.xml	2580	861
res/layout/lyt_for_mathsopation.xml	6220	1138
res/layout/lyt_for_options.xml	6176	1119
res/layout/lyt_forgot_password.xml	2028	715
res/layout/lyt_forself_options.xml	7920	1386
res/layout/lyt_game_code.xml	1028	445
res/layout/lyt_in_app_product.xml	2252	893
res/layout/lyt_leaderboard.xml	2268	810
res/layout/lyt_mathsquestion.xml	2304	843
res/layout/lyt_native_ads.xml	3936	1111
res/layout/lyt_player_score.xml	2252	810
res/layout/lyt_price.xml	952	405
res/layout/lyt_price_dialog.xml	1048	488
res/layout/lyt_question.xml	2572	951
res/layout/lyt_slection.xml	724	385
res/layout/lyt_spinner.xml	900	406
res/layout/lyt_terms_privacy.xml	2396	800
res/layout/lyt_tournametleaderboard.xml	2268	808
res/layout/material_chip_input_combo.xml	372	225
res/layout/material_clock_display.xml	1172	510
res/layout/material_clock_display_divider.xml	752	425
res/layout/material_clock_period_toggle.xml	1504	673
res/layout/material_clockface_textview.xml	476	274
res/layout/material_clockface_view.xml	1012	474
res/layout/material_radial_view_group.xml	768	352
res/layout/material_textinput_timepicker.xml	1092	505
res/layout/material_time_chip.xml	380	226
res/layout/material_time_input.xml	1208	569
res/layout/material_timepicker.xml	1136	489
res/layout/material_timepicker_dialog.xml	3132	1034
res/layout/material_timepicker_textinput_display.xml	684	305
res/layout/messenger_button_send_blue_large.xml	428	234
res/layout/messenger_button_send_blue_round.xml	392	231
res/layout/messenger_button_send_blue_small.xml	428	234
res/layout/messenger_button_send_white_large.xml	428	233
res/layout/messenger_button_send_white_round.xml	392	230
res/layout/messenger_button_send_white_small.xml	428	232
res/layout/mobile_loginbottom.xml	5624	1702
res/layout/mtrl_alert_dialog.xml	2476	779
res/layout/mtrl_alert_dialog_actions.xml	1620	610
res/layout/mtrl_alert_dialog_title.xml	956	411
res/layout/mtrl_alert_select_dialog_item.xml	588	320
res/layout/mtrl_alert_select_dialog_multichoice.xml	940	470
res/layout/mtrl_alert_select_dialog_singlechoice.xml	940	470
res/layout/mtrl_calendar_day.xml	352	205
res/layout/mtrl_calendar_day_of_week.xml	400	238
res/layout/mtrl_calendar_days_of_week.xml	436	259
res/layout/mtrl_calendar_horizontal.xml	1176	443
res/layout/mtrl_calendar_month.xml	688	387
res/layout/mtrl_calendar_month_labeled.xml	728	369
res/layout/mtrl_calendar_month_navigation.xml	1748	653
res/layout/mtrl_calendar_months.xml	428	245
res/layout/mtrl_calendar_vertical.xml	740	339
res/layout/mtrl_calendar_year.xml	352	207
res/layout/mtrl_layout_snackbar.xml	492	280
res/layout/mtrl_layout_snackbar_include.xml	952	448
res/layout/mtrl_navigation_rail_item.xml	1464	596
res/layout/mtrl_picker_actions.xml	984	436
res/layout/mtrl_picker_dialog.xml	1140	461
res/layout/mtrl_picker_fullscreen.xml	848	390
res/layout/mtrl_picker_header_dialog.xml	1440	565
res/layout/mtrl_picker_header_fullscreen.xml	2728	990
res/layout/mtrl_picker_header_selection_text.xml	712	368
res/layout/mtrl_picker_header_title_text.xml	624	322
res/layout/mtrl_picker_header_toggle.xml	576	320
res/layout/mtrl_picker_text_input_date.xml	984	437
res/layout/mtrl_picker_text_input_date_range.xml	1460	530
res/layout/notification_lyt.xml	2420	931
res/layout/notification_media_action.xml	564	304
res/layout/notification_media_cancel_action.xml	744	373
res/layout/notification_template_big_media.xml	1696	645
res/layout/notification_template_big_media_custom.xml	3044	995
res/layout/notification_template_big_media_narrow.xml	1824	666
res/layout/notification_template_big_media_narrow_custom.xml	3216	1041
res/layout/notification_template_lines_media.xml	2872	811
res/layout/notification_template_media.xml	1292	512
res/layout/notification_template_media_custom.xml	2756	889
res/layout/notification_template_part_chronometer.xml	440	262
res/layout/notification_template_part_time.xml	440	264
res/layout/permission_dialog.xml	1772	636
res/layout/preference.xml	2352	881
res/layout/preference_category.xml	384	219
res/layout/preference_category_material.xml	1768	733
res/layout/preference_dialog_edittext.xml	1272	510
res/layout/preference_dropdown.xml	2544	929
res/layout/preference_dropdown_material.xml	712	350
res/layout/preference_information.xml	1732	656
res/layout/preference_information_material.xml	2056	755
res/layout/preference_list_fragment.xml	812	369
res/layout/preference_material.xml	2052	822
res/layout/preference_recyclerview.xml	544	299
res/layout/preference_widget_checkbox.xml	472	260
res/layout/preference_widget_seekbar.xml	2896	1030
res/layout/preference_widget_seekbar_material.xml	3056	1081
res/layout/preference_widget_switch.xml	472	259
res/layout/preference_widget_switch_compat.xml	504	282
res/layout/progressbar.xml	560	286
res/layout/refer_dailog.xml	2352	788
res/layout/report_dialog.xml	2380	756
res/layout/select_dialog_item_material.xml	640	351
res/layout/select_dialog_multichoice_material.xml	864	445
res/layout/select_dialog_singlechoice_material.xml	864	445
res/layout/submit_dialog.xml	2360	756
res/layout/support_simple_spinner_dropdown_item.xml	464	270
res/layout/test_action_chip.xml	488	280
res/layout/test_chip_zero_corner_radius.xml	640	336
res/layout/test_design_checkbox.xml	836	344
res/layout/test_design_radiobutton.xml	840	345
res/layout/test_navigation_bar_item_layout.xml	1528	606
res/layout/test_reflow_chipgroup.xml	1060	362
res/layout/test_toolbar.xml	360	211
res/layout/test_toolbar_custom_background.xml	400	240
res/layout/test_toolbar_elevation.xml	400	237
res/layout/test_toolbar_surface.xml	392	230
res/layout/text_view_with_line_height_from_appearance.xml	408	241
res/layout/text_view_with_line_height_from_layout.xml	552	296
res/layout/text_view_with_line_height_from_style.xml	396	234
res/layout/text_view_with_theme_line_height.xml	408	240
res/layout/text_view_without_line_height.xml	364	215
res/layout/toolbar_layout.xml	808	420
res/layout/tournament_complete.xml	13888	2778
res/layout/verify_bottom.xml	3436	1278
res/menu/cate_menu.xml	548	265
res/menu/crop_image_menu.xml	1248	403
res/menu/drawer_menu.xml	2200	544
res/menu/main_menu.xml	828	307
res/raw/a_new_lang_template.xml	43148	3485
res/raw/ccp_afrikaans.xml	35379	4836
res/raw/ccp_arabic.xml	36888	5516
res/raw/ccp_bengali.xml	40943	6044
res/raw/ccp_chinese_simplified.xml	35746	5818
res/raw/ccp_chinese_traditional.xml	35685	5800
res/raw/ccp_czech.xml	35476	5020
res/raw/ccp_danish.xml	35232	4520
res/raw/ccp_dutch.xml	35123	4701
res/raw/ccp_english.xml	35264	4285
res/raw/ccp_farsi.xml	36573	5437
res/raw/ccp_french.xml	35266	4875
res/raw/ccp_german.xml	35220	4785
res/raw/ccp_greek.xml	38039	6111
res/raw/ccp_gujarati.xml	40242	6077
res/raw/ccp_hebrew.xml	36532	5378
res/raw/ccp_hindi.xml	39962	6088
res/raw/ccp_indonesia.xml	35005	4533
res/raw/ccp_italian.xml	35144	4637
res/raw/ccp_japanese.xml	36934	5743
res/raw/ccp_kazakh.xml	37376	5856
res/raw/ccp_korean.xml	35848	5705
res/raw/ccp_marathi.xml	41193	6075
res/raw/ccp_polish.xml	35122	4907
res/raw/ccp_portuguese.xml	35456	4954
res/raw/ccp_punjabi.xml	39347	6023
res/raw/ccp_russian.xml	37953	5950
res/raw/ccp_slovak.xml	35232	4933
res/raw/ccp_slovenian.xml	35083	4792
res/raw/ccp_spanish.xml	35393	4898
res/raw/ccp_swedish.xml	35046	4676
res/raw/ccp_tagalog.xml	35309	4767
res/raw/ccp_thai.xml	39644	5901
res/raw/ccp_turkish.xml	35137	4797
res/raw/ccp_ukrainian.xml	37624	5886
res/raw/ccp_urdu.xml	36988	5682
res/raw/ccp_uzbek.xml	35187	4752
res/raw/ccp_vietnamese.xml	35497	4830
res/raw/click2.mp3	12653	12653
res/raw/dotprogress.json	6330	772
res/raw/keep_ccp.xml	172	133
res/raw/maintenance_final.json	206263	30646
res/raw/right.mp3	20846	20846
res/raw/snd_bg.mp3	480916	480916
res/raw/timer.mp3	57604	57604
res/raw/wrong.mp3	17085	17085
res/xml/library_file_paths.xml	444	205
res/xml/provider_paths.xml	552	260
res/xml/splits0.xml	8404	945
res/xml/standalone_badge.xml	268	164
res/xml/standalone_badge_gravity_bottom_end.xml	312	194
res/xml/standalone_badge_gravity_bottom_start.xml	312	194
res/xml/standalone_badge_gravity_top_start.xml	312	194
res/xml/standalone_badge_offset.xml	360	222
resources.arsc	1445144	1445144
stamp-cert-sha256	32	35
transport-api.properties	62	44
transport-backend-cct.properties	78	52
transport-runtime.properties	70	48
user-messaging-platform.properties	82	54
